InvoiceID,MedicineID,MedicineName,DosageForm,Category,Type,QuantitySold,SaleDate,SaleTime,UnitPrice,Revenue,CostPrice,Profit,DiscountPct,PaymentMethod,CustomerType,EmployeeID,SupplierID
1265560,MED0612,Aminor 5Mg,Tablet,Oral Solid,Drug,1,09-08-2024,18:46,7.16,7.16,4.8,2.36,0,Mobile Payment,New,EMP014,SUP001
1265560,MED1005,Euthyrox 100Mcg,Tablet,Oral Solid,Drug,4,09-08-2024,18:46,8.14,32.56,21.81,10.75,15,Mobile Payment,New,EMP017,SUP007
1265564,MED0181,Kapsol G-A 30,Capsule,Oral Solid,Supply,1,26-12-2024,18:55,14.99,14.99,10.04,4.95,5,Card,Regular,EMP004,SUP001
1265564,MED0308,"Dibase 300,000 I.U./Ml",Injection,Injectable,Supply,1,26-12-2024,18:55,72.93,72.93,48.85,24.08,0,Insurance,New,EMP008,SUP015
1265564,MED0557,Depo-Medrol Vial 80Mg,Injection,Injectable,Drug,1,26-12-2024,18:54,18.47,18.47,12.37,6.1,0,Insurance,Insurance,EMP011,SUP014
1265564,MED0261,Dolipran 1000Mg,Tablet,Oral Solid,Drug,2,26-12-2024,18:54,17.8,35.6,23.84,11.76,10,Insurance,Insurance,EMP020,SUP008
1265564,MED0223,Protecta,Tablet,Oral Solid,Drug,3,26-12-2024,18:54,11.53,34.59,23.17,11.42,15,Insurance,New,EMP006,SUP010
1265659,MED0559,Anivagene Shampoo Women,Shampoo,Personal Care,Drug,1,24-04-2024,15:45,23.91,23.91,16.01,7.9,15,Insurance,Walk-in,EMP013,SUP004
1265659,MED0941,Vitamin D 10000 Iu,Tablet,Oral Solid,Drug,1,24-04-2024,15:44,16.76,16.76,11.23,5.53,5,Card,Walk-in,EMP013,SUP009
1265659,MED0158,Caelin Ketovit Shampoo,Shampoo,Personal Care,Supply,1,24-04-2024,15:44,18.47,18.47,12.37,6.1,15,Insurance,Regular,EMP009,SUP002
1265659,MED0950,Sure Cure,Gel,Topical,Drug,1,24-04-2024,15:44,34.83,34.83,23.33,11.5,0,Card,Regular,EMP018,SUP011
1265659,MED0396,Elina Kids Sonnencream,Cream,Topical,Supply,1,24-04-2024,15:43,13.62,13.62,9.12,4.5,15,Card,Walk-in,EMP014,SUP009
1265659,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,24-04-2024,15:43,30.01,30.01,20.1,9.91,15,Insurance,Walk-in,EMP020,SUP006
1265659,MED0307,Novasil H 0.1%,Lotion,Topical,Drug,1,24-04-2024,15:43,14.41,14.41,9.65,4.76,0,Cash,Insurance,EMP018,SUP004
1265659,MED1006,Sun 50+ Fluid Invisible  50Ml,Cream,Topical,Supply,1,24-04-2024,15:43,17.73,17.73,11.87,5.86,0,Cash,New,EMP020,SUP005
1265659,MED0907,Erythromycin 2% Gel Al- Gadeed,Gel,Topical,Drug,1,24-04-2024,15:39,28.37,28.37,19,9.37,5,Insurance,Regular,EMP008,SUP014
1265659,MED0179,Caelin %5 Sulfur,Soap,Personal Care,Supply,1,24-04-2024,15:39,13.86,13.86,9.28,4.58,15,Cash,Regular,EMP019,SUP010
1265659,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,1,24-04-2024,15:39,18.88,18.88,12.65,6.23,0,Card,Regular,EMP013,SUP006
1265659,MED0974,Sulprim Forte 10 Tab,Tablet,Oral Solid,Drug,6,24-04-2024,15:38,18.32,109.92,73.62,36.3,0,Cash,Regular,EMP020,SUP006
1265659,MED1007,Ecrinal Anp 2+ Shampoo For Women,Shampoo,Personal Care,Supply,1,24-04-2024,15:38,7.31,7.31,4.9,2.41,0,Card,New,EMP018,SUP014
1265659,MED0629,Finasteride 5Mg Film Coated Tablet,Tablet,Oral Solid,Drug,4,24-04-2024,15:38,10.46,41.84,28.02,13.82,0,Cash,Insurance,EMP015,SUP006
1265684,MED0463,Neo Healar Oint,Ointment,Topical,Drug,1,26-09-2024,16:26,13.05,13.05,8.74,4.31,0,Card,Walk-in,EMP010,SUP006
1265684,MED1008,Proctoheal Oint,Ointment,Topical,Drug,1,26-09-2024,16:26,7.52,7.52,5.04,2.48,0,Mobile Payment,Insurance,EMP017,SUP004
1265684,MED0540,Actipur Mousse Dermo 150Ml,Spray,Respiratory,Supply,1,26-09-2024,16:26,11.67,11.67,7.82,3.85,0,Mobile Payment,Regular,EMP013,SUP004
1265684,MED0983,Noreva Exfoliac Spf 50 Uv Blocker,Cream,Topical,Supply,1,26-09-2024,16:26,8.02,8.02,5.37,2.65,10,Mobile Payment,Insurance,EMP019,SUP008
1265684,MED0208,Trenaxa 500 Bp,Tablet,Oral Solid,Drug,3,26-09-2024,16:25,2.58,7.74,5.18,2.56,0,Cash,Insurance,EMP010,SUP006
1265745,MED1009,Derma Safee Urea 20%,Gel,Topical,Supply,1,27-12-2024,19:01,34.38,34.38,23.03,11.35,10,Card,Regular,EMP003,SUP009
1265745,MED1010,Avene Sunblock Cream For Dry Sensitive Skin Spf50,Cream,Topical,Supply,1,27-12-2024,19:01,19.82,19.82,13.27,6.55,0,Cash,New,EMP011,SUP011
1265802,MED0999,Otosan Nasal Wash Powder,Powder,Dermatology,Drug,1,25-07-2024,14:59,24.01,24.01,16.08,7.93,0,Cash,Walk-in,EMP011,SUP015
1265851,MED0161,Cialis 5Mg,Tablet,Oral Solid,Drug,2,12-06-2024,16:19,2.81,5.62,3.76,1.86,5,Cash,Walk-in,EMP019,SUP012
1265902,MED0999,Otosan Nasal Wash Powder,Powder,Dermatology,Drug,1,11-06-2024,17:34,24.01,24.01,16.08,7.93,5,Cash,Insurance,EMP009,SUP015
1265902,MED0007,Clorocil 5G Eye Ointments,Ointment,Topical,Drug,1,11-06-2024,17:33,36.01,36.01,24.12,11.89,5,Card,Regular,EMP011,SUP002
1265902,MED0008,Heal Fast Gel 50Ml,Cream,Topical,Supply,1,11-06-2024,17:33,6.22,6.22,4.17,2.05,15,Cash,Regular,EMP002,SUP014
1266029,MED1011,Doxepin 25 30Cap Razak Laboratories,Capsule,Oral Solid,Drug,1,24-03-2024,15:26,13.76,13.76,9.22,4.54,5,Mobile Payment,Regular,EMP004,SUP002
1266029,MED0818,Prednisolone - Darnitsa 5Mg,Tablet,Oral Solid,Drug,6,24-03-2024,15:25,2.31,13.86,9.28,4.58,5,Cash,New,EMP004,SUP005
1266029,MED0993,Fusibact Oint 15Gm,Ointment,Topical,Drug,1,24-03-2024,15:25,21.11,21.11,14.14,6.97,0,Card,New,EMP020,SUP013
1266183,MED0307,Novasil H 0.1%,Lotion,Topical,Drug,1,14-12-2024,15:30,14.41,14.41,9.65,4.76,0,Cash,Walk-in,EMP005,SUP004
1266183,MED1012,Ketoconazole 2%  B5,Shampoo,Personal Care,Supply,1,14-12-2024,15:30,19.97,19.97,13.38,6.59,5,Card,New,EMP020,SUP014
1266187,MED0512,Zahra 21Tab,Tablet,Oral Solid,Drug,1,26-08-2024,15:39,7.55,7.55,5.06,2.49,15,Card,Insurance,EMP006,SUP003
1266220,MED0294,Methotrexate 50Mg/5Ml Vial,Injection,Injectable,Drug,1,17-02-2024,16:44,28.34,28.34,18.98,9.36,0,Card,New,EMP002,SUP003
1266220,MED0307,Novasil H 0.1%,Lotion,Topical,Drug,2,17-02-2024,16:44,14.41,28.82,19.3,9.52,10,Card,Regular,EMP016,SUP004
1266220,MED1012,Ketoconazole 2%  B5,Shampoo,Personal Care,Supply,1,17-02-2024,16:44,19.97,19.97,13.38,6.59,0,Cash,Insurance,EMP012,SUP014
1266220,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,2,17-02-2024,16:44,18.5,37,24.78,12.22,15,Mobile Payment,Regular,EMP008,SUP010
1266220,MED0931,Isoplan 20Mg 30 Soft Capsules,Capsule,Oral Solid,Drug,1,17-02-2024,16:44,6.96,6.96,4.66,2.3,15,Cash,Regular,EMP013,SUP004
1266295,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,07-02-2024,19:15,18.5,18.5,12.39,6.11,10,Mobile Payment,New,EMP002,SUP010
1266295,MED1013,Ip-Urea 10%Skin Lab,Cream,Topical,Supply,1,07-02-2024,19:14,25.09,25.09,16.8,8.29,0,Card,Insurance,EMP012,SUP004
1266486,MED1014,Dolomark 20 Tab Cold Flu,Tablet,Oral Solid,Drug,1,28-02-2024,19:24,1.9,1.9,1.27,0.63,15,Cash,Regular,EMP004,SUP001
1266666,MED1015,Kin Oro Cleaning,Tablet,Oral Solid,Supply,1,13-12-2024,20:12,16.06,16.06,10.76,5.3,10,Card,Regular,EMP003,SUP001
1266701,MED0015,Caelin Vitamin E Plus,Soap,Personal Care,Supply,1,30-04-2024,13:09,20.2,20.2,13.53,6.67,0,Card,Walk-in,EMP016,SUP006
1266701,MED0950,Sure Cure,Gel,Topical,Drug,1,30-04-2024,13:09,34.83,34.83,23.33,11.5,15,Card,New,EMP003,SUP011
1266701,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,30-04-2024,13:08,30.01,30.01,20.1,9.91,0,Insurance,Walk-in,EMP014,SUP006
1266701,MED0686,D`Acne  I20,Tablet,Oral Solid,Drug,2,30-04-2024,13:08,9.83,19.66,13.17,6.49,0,Insurance,Regular,EMP002,SUP005
1266758,MED0612,Aminor 5Mg,Tablet,Oral Solid,Drug,6,12-02-2024,16:12,7.16,42.96,28.77,14.19,10,Mobile Payment,Walk-in,EMP008,SUP001
1266816,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,11-03-2024,18:25,30.01,30.01,20.1,9.91,0,Cash,Regular,EMP020,SUP006
1266826,MED0835,Ginsavit,Capsule,Oral Solid,Drug,2,26-03-2024,18:46,14.87,29.74,19.92,9.82,0,Insurance,Insurance,EMP018,SUP001
1266826,MED0804,Clairette 2000/35,Tablet,Oral Solid,Drug,3,26-03-2024,18:45,19.98,59.94,40.15,19.79,15,Mobile Payment,Regular,EMP018,SUP008
1266826,MED1016,Ectros 30G,Ointment,Topical,Drug,1,26-03-2024,18:45,12.01,12.01,8.04,3.97,0,Cash,New,EMP013,SUP001
1266826,MED0308,"Dibase 300,000 I.U./Ml",Injection,Injectable,Supply,3,26-03-2024,18:45,72.93,218.79,146.54,72.25,10,Insurance,Walk-in,EMP007,SUP015
1266826,MED0739,Medroxyprogesterone 5,Tablet,Oral Solid,Drug,2,26-03-2024,18:45,7.94,15.88,10.64,5.24,0,Cash,Walk-in,EMP014,SUP004
1266851,MED0797,Vocort 15Mg,Cream,Topical,Drug,1,23-08-2024,22:15,18.35,18.35,12.29,6.06,0,Cash,New,EMP011,SUP004
1266897,MED0325,Evosure  400G,Milk Formula,Oral Liquid,Supply,1,17-02-2024,15:18,2.4,2.4,1.61,0.79,5,Cash,Walk-in,EMP008,SUP015
1266912,MED0520,Fat Burner,Powder,Dermatology,Drug,1,25-01-2024,15:42,15.79,15.79,10.58,5.21,5,Insurance,Walk-in,EMP014,SUP002
1266912,MED1017,Multivitamin 60 Tab Oxford,Tablet,Oral Solid,Drug,1,25-01-2024,15:42,3.83,3.83,2.57,1.26,5,Cash,New,EMP005,SUP005
1266912,MED0334,Saciatrap,Powder,Dermatology,Supply,1,25-01-2024,15:42,7.16,7.16,4.8,2.36,15,Mobile Payment,Regular,EMP004,SUP010
1266912,MED0235,Laxodep,Capsule,Oral Solid,Drug,2,25-01-2024,15:42,5.85,11.7,7.84,3.86,0,Mobile Payment,Regular,EMP017,SUP008
1266912,MED0235,Laxodep,Capsule,Oral Solid,Drug,2,25-01-2024,15:42,5.85,11.7,7.84,3.86,5,Mobile Payment,Regular,EMP019,SUP008
1266936,MED1018,Cipro 500Mg 14Tab,Tablet,Oral Solid,Drug,2,31-03-2024,16:28,11.94,23.88,15.99,7.89,0,Insurance,New,EMP009,SUP002
1266936,MED0084,Elica-M,Ointment,Topical,Drug,1,31-03-2024,16:28,36.22,36.22,24.26,11.96,10,Insurance,New,EMP011,SUP015
1266940,MED0128,Vitadine 200Ml,Syrup,Oral Liquid,Drug,1,17-06-2024,16:43,16.87,16.87,11.3,5.57,0,Card,Insurance,EMP012,SUP002
1266940,MED0105,Nutrigen Growmega Fish Oil  200Ml Help Childern,Syrup,Oral Liquid,Drug,2,17-06-2024,16:43,6.27,12.54,8.4,4.14,0,Cash,Regular,EMP020,SUP010
1266940,MED1019,Kenda Kids Strawberry Milk 3-10 Ages,Milk Formula,Oral Liquid,Supply,2,17-06-2024,16:43,3.1,6.2,4.15,2.05,15,Card,Regular,EMP002,SUP004
1266981,MED1020,Tunolol 0.50% Eye Drops 5Ml,Eye Drop,Ophthalmic,Drug,1,16-09-2024,18:05,28.66,28.66,19.2,9.46,5,Cash,New,EMP013,SUP003
1267032,MED0676,Kids Appetite Booster 150Ml Sanovisto,Syrup,Oral Liquid,Drug,1,16-08-2024,11:57,11.75,11.75,7.87,3.88,10,Insurance,Insurance,EMP016,SUP011
1267032,MED1021,Cyproheptadine 4Mg 20Tab,Tablet,Oral Solid,Drug,2,16-08-2024,11:57,5.33,10.66,7.14,3.52,0,Insurance,Regular,EMP001,SUP014
1267131,MED1022,Alpecin A1 Shampoo,Shampoo,Personal Care,Supply,1,07-12-2024,18:33,8.05,8.05,5.39,2.66,15,Cash,Insurance,EMP002,SUP013
1267131,MED1022,Alpecin A1 Shampoo,Shampoo,Personal Care,Supply,1,07-12-2024,18:32,8.05,8.05,5.39,2.66,0,Insurance,New,EMP001,SUP013
1267173,MED1023,Kendalife Strawberry 8Sachet,Sachet,Oral Solid,Supply,8,21-08-2024,16:42,17.59,140.72,94.25,46.47,0,Insurance,New,EMP020,SUP011
1267195,MED0173,Julmentin Fort  625Mg,Tablet,Oral Solid,Drug,2,01-03-2024,13:15,10.24,20.48,13.72,6.76,15,Mobile Payment,Regular,EMP019,SUP008
1267195,MED0208,Trenaxa 500 Bp,Tablet,Oral Solid,Drug,3,01-03-2024,13:15,2.58,7.74,5.18,2.56,15,Cash,New,EMP010,SUP006
1267213,MED0249,Amoclan Bid 1G,Tablet,Oral Solid,Drug,1,13-01-2024,15:04,13.93,13.93,9.33,4.6,15,Card,New,EMP005,SUP007
1267225,MED0400,Avene Cicalfate Post Act Care 40Ml,Cream,Topical,Supply,1,29-05-2024,15:47,20.2,20.2,13.53,6.67,0,Cash,Walk-in,EMP010,SUP011
1267289,MED1024,Bisoprolol 2.5 Mg Film-Coated,Tablet,Oral Solid,Drug,3,23-02-2024,18:14,7.58,22.74,15.23,7.51,0,Mobile Payment,Regular,EMP017,SUP002
1267306,MED0614,Fusibact Cream 15Gm,Cream,Topical,Drug,1,25-09-2024,18:38,20.51,20.51,13.74,6.77,10,Cash,Regular,EMP019,SUP011
1267306,MED0615,Megamox 1Mg,Tablet,Oral Solid,Drug,3,25-09-2024,18:38,11.32,33.96,22.75,11.21,10,Card,Regular,EMP009,SUP012
1267364,MED0983,Noreva Exfoliac Spf 50 Uv Blocker,Cream,Topical,Supply,1,15-08-2024,13:33,8.02,8.02,5.37,2.65,0,Cash,Insurance,EMP006,SUP008
1267364,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,15-08-2024,13:33,18.5,18.5,12.39,6.11,0,Insurance,Insurance,EMP002,SUP010
1267365,MED0123,Isis Teen Derm,Gel,Topical,Supply,1,10-10-2024,13:36,31.81,31.81,21.31,10.5,0,Card,Insurance,EMP010,SUP005
1267365,MED0931,Isoplan 20Mg 30 Soft Capsules,Capsule,Oral Solid,Drug,2,10-10-2024,13:36,6.96,13.92,9.32,4.6,0,Card,Insurance,EMP013,SUP004
1267393,MED0820,Derma Line Ip-Intensive Whitening Normal &Sensitive Skin,Cream,Topical,Supply,1,31-12-2024,14:53,29.09,29.09,19.48,9.61,10,Cash,Regular,EMP013,SUP005
1267393,MED0907,Erythromycin 2% Gel Al- Gadeed,Gel,Topical,Drug,1,31-12-2024,14:53,28.37,28.37,19,9.37,10,Insurance,Walk-in,EMP009,SUP014
1267393,MED0974,Sulprim Forte 10 Tab,Tablet,Oral Solid,Drug,6,31-12-2024,14:53,18.32,109.92,73.62,36.3,5,Insurance,Regular,EMP018,SUP006
1267393,MED0931,Isoplan 20Mg 30 Soft Capsules,Capsule,Oral Solid,Drug,2,31-12-2024,14:53,6.96,13.92,9.32,4.6,10,Insurance,Walk-in,EMP020,SUP004
1267464,MED0877,Megamox 625 Mg  Jpi,Tablet,Oral Solid,Drug,2,05-12-2024,17:50,5.96,11.92,7.98,3.94,10,Mobile Payment,New,EMP014,SUP007
1267464,MED1025,Scar Esthetique 10G,Cream,Topical,Supply,1,05-12-2024,17:50,8.46,8.46,5.67,2.79,0,Card,Regular,EMP014,SUP002
1267464,MED0614,Fusibact Cream 15Gm,Cream,Topical,Drug,1,05-12-2024,17:50,20.51,20.51,13.74,6.77,0,Card,Walk-in,EMP016,SUP011
1267468,MED0705,Dostinex  0.5 Mg Italy  8 Tab,Tablet,Oral Solid,Drug,4,04-07-2024,17:57,4.57,18.28,12.24,6.04,0,Mobile Payment,Insurance,EMP014,SUP008
1267494,MED0984,Radic Med Anti Hair Loss 300Ml,Shampoo,Personal Care,Supply,1,31-08-2024,18:43,14.7,14.7,9.85,4.85,15,Cash,Regular,EMP002,SUP003
1267494,MED0985,Radic Med  Anti Hair Loss Ampoule Treatment For Women,Injection,Injectable,Supply,1,31-08-2024,18:43,56.93,56.93,38.13,18.8,15,Mobile Payment,Walk-in,EMP011,SUP014
1267494,MED0540,Actipur Mousse Dermo 150Ml,Spray,Respiratory,Supply,1,31-08-2024,18:42,11.67,11.67,7.82,3.85,15,Cash,New,EMP014,SUP004
1267519,MED0931,Isoplan 20Mg 30 Soft Capsules,Capsule,Oral Solid,Drug,2,25-05-2024,20:20,6.96,13.92,9.32,4.6,0,Cash,Walk-in,EMP009,SUP004
1267538,MED1026,Mandanol Paracetamol 500Mg 16 Tab,Tablet,Oral Solid,Drug,1,12-09-2024,23:38,18.16,18.16,12.16,6,0,Cash,Insurance,EMP006,SUP005
1267538,MED0249,Amoclan Bid 1G,Tablet,Oral Solid,Drug,1,12-09-2024,23:38,13.93,13.93,9.33,4.6,5,Card,New,EMP001,SUP007
1267612,MED0999,Otosan Nasal Wash Powder,Powder,Dermatology,Drug,1,15-12-2024,16:24,24.01,24.01,16.08,7.93,15,Mobile Payment,Walk-in,EMP010,SUP015
1267612,MED0715,Fusylin Ointment 2%,Ointment,Topical,Drug,1,15-12-2024,16:24,21.27,21.27,14.25,7.02,10,Mobile Payment,New,EMP011,SUP010
1267612,MED0008,Heal Fast Gel 50Ml,Cream,Topical,Supply,1,15-12-2024,16:24,6.22,6.22,4.17,2.05,0,Mobile Payment,Regular,EMP014,SUP014
1267612,MED0185,Ciprofloxacin 750Mg,Tablet,Oral Solid,Drug,1,15-12-2024,16:24,8.95,8.95,5.99,2.96,0,Mobile Payment,Regular,EMP012,SUP008
1267612,MED0195,Micropore 3M .. Plaster Qawayii,Patch,Transdermal,Supply,10,15-12-2024,16:24,32.73,327.3,219.21,108.09,0,Insurance,Walk-in,EMP016,SUP015
1267612,MED0007,Clorocil 5G Eye Ointments,Ointment,Topical,Drug,5,15-12-2024,16:23,36.01,180.05,120.59,59.46,0,Insurance,Regular,EMP015,SUP002
1267701,MED0599,Uciderm Cream,Cream,Topical,Drug,1,12-07-2024,20:22,3.38,3.38,2.26,1.12,10,Cash,Walk-in,EMP011,SUP012
1267701,MED0765,Vaseline Rosy Lips,Cream,Topical,Supply,1,12-07-2024,20:19,23.32,23.32,15.62,7.7,0,Insurance,Regular,EMP018,SUP015
1267701,MED1027,Relaxen Day Non Drowsy,Capsule,Oral Solid,Drug,1,12-07-2024,20:18,1.55,1.55,1.04,0.51,0,Cash,Walk-in,EMP001,SUP008
1267701,MED0573,Azavan 30Mg,Tablet,Oral Solid,Drug,3,12-07-2024,20:18,15.08,45.24,30.3,14.94,0,Mobile Payment,Regular,EMP019,SUP013
1267734,MED0690,Winex 400,Capsule,Oral Solid,Drug,1,01-02-2024,12:58,14.58,14.58,9.77,4.81,0,Insurance,Walk-in,EMP015,SUP003
1267734,MED0886,Myogesic,Tablet,Oral Solid,Drug,2,01-02-2024,12:57,14.04,28.08,18.81,9.27,15,Cash,Regular,EMP010,SUP013
1267747,MED0094,Hydroderm Moisturizing  Urea 5%,Cream,Topical,Supply,1,05-09-2024,13:58,18.62,18.62,12.47,6.15,10,Insurance,Walk-in,EMP011,SUP003
1267766,MED1012,Ketoconazole 2%  B5,Shampoo,Personal Care,Supply,1,01-01-2024,15:17,19.97,19.97,13.38,6.59,0,Cash,Insurance,EMP008,SUP014
1267781,MED0058,Bioderma Atoderm Intensive Baume  200Ml,Lotion,Topical,Supply,1,28-12-2024,16:08,29.98,29.98,20.08,9.9,10,Card,Walk-in,EMP007,SUP004
1267821,MED0235,Laxodep,Capsule,Oral Solid,Drug,4,06-04-2024,17:25,5.85,23.4,15.67,7.73,5,Mobile Payment,Regular,EMP017,SUP008
1267821,MED0520,Fat Burner,Powder,Dermatology,Drug,1,06-04-2024,17:25,15.79,15.79,10.58,5.21,15,Insurance,Regular,EMP020,SUP002
1267821,MED0334,Saciatrap,Powder,Dermatology,Supply,1,06-04-2024,17:25,7.16,7.16,4.8,2.36,10,Card,Insurance,EMP001,SUP010
1267821,MED1028,Vita Vit -Health Cap,Capsule,Oral Solid,Drug,2,06-04-2024,17:25,17.38,34.76,23.28,11.48,0,Cash,New,EMP014,SUP002
1267859,MED0803,Rinoraz,Syrup,Oral Liquid,Drug,1,05-05-2024,18:55,11.39,11.39,7.63,3.76,0,Cash,Insurance,EMP005,SUP001
1267859,MED0754,Pigmentclar For Eye15Ml,Cream,Topical,Supply,1,05-05-2024,18:53,22.04,22.04,14.76,7.28,15,Cash,Insurance,EMP008,SUP005
1267859,MED0983,Noreva Exfoliac Spf 50 Uv Blocker,Cream,Topical,Supply,1,05-05-2024,18:53,8.02,8.02,5.37,2.65,0,Mobile Payment,Regular,EMP012,SUP008
1267859,MED0927,Topicrem Ac Purifing & Cleansing Gel,Gel,Topical,Supply,1,05-05-2024,18:52,19.31,19.31,12.93,6.38,0,Cash,New,EMP009,SUP010
1267859,MED1029,Hyfresh,Eye Drop,Ophthalmic,Drug,5,05-05-2024,18:51,11.91,59.55,39.88,19.67,0,Cash,Regular,EMP013,SUP007
1267964,MED1030,Neutop 50Mg,Tablet,Oral Solid,Drug,2,06-07-2024,16:07,3.9,7.8,5.22,2.58,0,Mobile Payment,Regular,EMP013,SUP006
1267964,MED0158,Caelin Ketovit Shampoo,Shampoo,Personal Care,Supply,1,06-07-2024,16:06,18.47,18.47,12.37,6.1,15,Insurance,Walk-in,EMP005,SUP002
1267964,MED1031,Finestup 5Mg 28 Tab Kleva,Tablet,Oral Solid,Drug,4,06-07-2024,16:06,6.14,24.56,16.45,8.11,10,Cash,New,EMP006,SUP011
1267964,MED1032,Disalart 5Mg,Tablet,Oral Solid,Drug,3,06-07-2024,16:06,4.73,14.19,9.5,4.69,5,Cash,Insurance,EMP014,SUP007
1267973,MED0999,Otosan Nasal Wash Powder,Powder,Dermatology,Drug,1,02-07-2024,16:17,24.01,24.01,16.08,7.93,0,Cash,Walk-in,EMP011,SUP015
1268018,MED0193,Parazar Gesic,Tablet,Oral Solid,Drug,2,14-03-2024,17:22,6.12,12.24,8.2,4.04,0,Cash,Insurance,EMP010,SUP008
1268018,MED1033,Zaraxin 500Mg,Tablet,Oral Solid,Drug,5,14-03-2024,17:21,13.73,68.65,45.98,22.67,0,Insurance,Regular,EMP002,SUP001
1268063,MED0520,Fat Burner,Powder,Dermatology,Drug,1,08-04-2024,19:49,15.79,15.79,10.58,5.21,15,Card,Insurance,EMP004,SUP002
1268082,MED1034,Fitting Insertion  (Jaguar Power),Suppository,Suppository,Drug,1,26-01-2024,21:24,4.41,4.41,2.95,1.46,15,Cash,Walk-in,EMP013,SUP012
1268118,MED0974,Sulprim Forte 10 Tab,Tablet,Oral Solid,Drug,6,22-03-2024,14:32,18.32,109.92,73.62,36.3,0,Cash,New,EMP011,SUP006
1268118,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,22-03-2024,14:32,18.5,18.5,12.39,6.11,0,Card,Regular,EMP020,SUP010
1268118,MED0095,White Intense Night 30Ml,Cream,Topical,Supply,1,22-03-2024,14:32,5.35,5.35,3.58,1.77,0,Mobile Payment,Walk-in,EMP020,SUP014
1268118,MED0686,D`Acne  I20,Tablet,Oral Solid,Drug,2,22-03-2024,14:32,9.83,19.66,13.17,6.49,10,Cash,Insurance,EMP012,SUP005
1268188,MED0837,Red Rings Starwabery 100Ml,Gel,Topical,Drug,1,28-03-2024,17:15,27.23,27.23,18.24,8.99,0,Insurance,Regular,EMP008,SUP001
1268190,MED1035,Arnica 30% Gicar 75Ml,Cream,Topical,Supply,1,20-10-2024,17:19,3.55,3.55,2.38,1.17,0,Cash,Regular,EMP002,SUP010
1268271,MED0931,Isoplan 20Mg 30 Soft Capsules,Capsule,Oral Solid,Drug,3,15-12-2024,13:55,6.96,20.88,13.98,6.9,0,Card,Regular,EMP001,SUP004
1268271,MED0931,Isoplan 20Mg 30 Soft Capsules,Capsule,Oral Solid,Drug,3,15-12-2024,13:55,6.96,20.88,13.98,6.9,5,Mobile Payment,New,EMP014,SUP004
1268310,MED1036,Actinac Plus+,Tablet,Oral Solid,Drug,2,26-02-2024,21:37,16.11,32.22,21.58,10.64,5,Cash,Insurance,EMP006,SUP005
1268310,MED1037,Losar-Denk 50Mg 28Tab,Tablet,Oral Solid,Drug,2,26-02-2024,21:36,5.9,11.8,7.9,3.9,0,Cash,Regular,EMP006,SUP006
1268355,MED0888,Debant,Patch,Transdermal,Supply,1,27-05-2024,22:08,32.67,32.67,21.88,10.79,10,Card,New,EMP004,SUP008
1268416,MED0616,Acyclovir 400 Mg,Tablet,Oral Solid,Drug,1,06-10-2024,16:00,9.37,9.37,6.28,3.09,15,Insurance,Regular,EMP006,SUP010
1268526,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,09-12-2024,15:01,30.01,30.01,20.1,9.91,0,Insurance,Walk-in,EMP005,SUP006
1268526,MED0144,Lrp Anthelis Xl Spf 50Dry Touch Cream,Gel,Topical,Supply,1,09-12-2024,14:59,35.28,35.28,23.63,11.65,15,Cash,New,EMP010,SUP001
1268526,MED0084,Elica-M,Ointment,Topical,Drug,1,09-12-2024,14:59,36.22,36.22,24.26,11.96,10,Cash,Walk-in,EMP006,SUP015
1268526,MED1038,Itraconazole Awa 100,Capsule,Oral Solid,Drug,1,09-12-2024,14:59,7.49,7.49,5.02,2.47,0,Cash,Insurance,EMP015,SUP007
1268526,MED0179,Caelin %5 Sulfur,Soap,Personal Care,Supply,1,09-12-2024,14:59,13.86,13.86,9.28,4.58,10,Mobile Payment,Regular,EMP014,SUP010
1268526,MED0931,Isoplan 20Mg 30 Soft Capsules,Capsule,Oral Solid,Drug,2,09-12-2024,14:58,6.96,13.92,9.32,4.6,10,Insurance,Walk-in,EMP016,SUP004
1268552,MED0017,D-Lortin 5Mg,Tablet,Oral Solid,Drug,3,04-12-2024,16:14,5.58,16.74,11.21,5.53,0,Insurance,New,EMP016,SUP015
1268552,MED1039,Methadin 10Ml,Drop,Oral Liquid,Drug,1,04-12-2024,16:14,4.79,4.79,3.21,1.58,0,Cash,Walk-in,EMP010,SUP006
1268552,MED0366,Farmazoline Xylometazoline 0.1% Drop,Drop,Oral Liquid,Drug,1,04-12-2024,16:14,11.23,11.23,7.52,3.71,5,Insurance,Regular,EMP013,SUP013
1268584,MED0016,Asmafort Tablet,Tablet,Oral Solid,Drug,1,12-07-2024,17:32,11.58,11.58,7.76,3.82,0,Cash,Regular,EMP005,SUP014
